CustomerID,LastPurchase,FirstPurchase,Frequency,Monetary,Recency,TenureDays,AvgOrderValue,R_Score,F_Score,M_Score,RFM_Score,Segment,Decile
16835,2011-08-03 13:50:00,2010-12-01 17:15:00,2,180.85,128,244,90.425,2,4,5,11,Can't Lose Them,9
16836,2011-10-31 10:05:00,2011-08-15 12:38:00,2,251.87,40,76,125.935,3,4,4,11,Needs Attention,8
16837,2011-11-08 14:27:00,2011-04-08 08:48:00,11,3170.98,31,214,288.2709090909091,4,1,1,6,New / Promising,2
16838,2011-05-26 13:13:00,2011-02-24 15:01:00,2,588.85,197,90,294.425,1,4,3,8,At Risk,6
16839,2011-12-01 09:03:00,2010-12-05 11:15:00,34,16594.35,9,360,488.06911764705876,5,1,1,7,New / Promising,1
16841,2011-11-03 11:51:00,2011-02-25 12:40:00,6,1869.82,37,250,311.63666666666666,3,1,2,6,Needs Attention,3
16842,2011-08-31 10:42:00,2011-02-10 14:51:00,3,1264.19,101,201,421.3966666666667,2,3,2,7,At Risk,4
16843,2011-10-28 09:06:00,2011-01-16 16:10:00,16,10196.57,43,284,637.285625,3,1,1,5,Needs Attention,1
16846,2011-10-20 13:55:00,2011-10-20 13:55:00,1,214.32,50,0,214.32,3,5,5,13,Needs Attention,9
16847,2011-10-27 13:29:00,2011-10-27 13:29:00,1,193.44,43,0,193.44,3,5,5,13,Needs Attention,9
16848,2011-10-18 08:42:00,2011-10-18 08:42:00,1,281.42,53,0,281.42,3,5,4,12,Needs Attention,8
16849,2011-06-06 09:16:00,2011-06-06 09:16:00,1,124.57,187,0,124.57,1,5,5,11,Can't Lose Them,10
16850,2011-01-10 11:09:00,2011-01-10 11:09:00,1,332.41,334,0,332.41,1,5,4,10,Can't Lose Them,8
16851,2011-12-05 13:32:00,2011-10-19 09:48:00,3,342.45,4,47,114.14999999999999,5,3,4,12,Needs Attention,8
16852,2011-11-29 13:22:00,2011-06-16 15:49:00,2,144.91000000000003,10,165,72.45500000000001,5,4,5,14,Champions,10
16855,2011-11-16 12:03:00,2011-10-27 16:31:00,2,328.4,24,19,164.2,4,4,4,12,Champions,8
16856,2011-11-25 08:59:00,2011-11-25 08:59:00,1,35.400000000000006,15,0,35.400000000000006,4,5,5,14,Champions,10
16858,2010-12-06 09:52:00,2010-12-06 09:52:00,1,375.69000000000005,369,0,375.69000000000005,1,5,4,10,Can't Lose Them,7
16859,2011-07-18 12:19:00,2011-03-23 13:39:00,2,747.81,145,116,373.905,2,4,3,9,At Risk,5
16861,2011-10-11 09:05:00,2011-07-04 15:38:00,2,173.76,60,98,86.88,3,4,5,12,Needs Attention,9
16863,2011-11-08 15:26:00,2010-12-08 08:58:00,2,502.8,31,335,251.4,4,4,3,11,Loyal,6
16866,2011-07-22 10:06:00,2011-07-01 12:34:00,3,207.73999999999998,141,20,69.24666666666666,2,3,5,10,At Risk,9
16869,2011-11-17 12:02:00,2011-06-17 13:01:00,4,817.12,23,152,204.28,4,2,3,9,New / Promising,5
16871,2011-11-17 19:27:00,2011-03-14 10:31:00,6,2812.34,22,248,468.72333333333336,4,1,1,6,New / Promising,2
16872,2011-09-23 16:05:00,2011-06-08 14:32:00,3,680.02,77,107,226.67333333333332,2,3,3,8,At Risk,5
16873,2011-12-05 12:05:00,2010-12-10 15:45:00,6,7123.62,5,359,1187.27,5,1,1,7,New / Promising,1
16875,2011-10-03 13:39:00,2011-01-04 10:37:00,5,2095.53,67,272,419.10600000000005,3,2,1,6,Needs Attention,2
16877,2011-11-27 13:47:00,2011-05-15 16:13:00,6,846.62,12,195,141.10333333333332,5,1,3,9,New / Promising,5
16878,2011-09-16 17:39:00,2011-09-16 17:39:00,1,13.3,84,0,13.3,2,5,5,12,Can't Lose Them,10
16880,2011-11-09 11:33:00,2011-06-03 16:45:00,7,1491.43,31,158,213.0614285714286,4,1,2,7,New / Promising,3
16881,2011-10-04 10:33:00,2011-10-04 10:33:00,1,432.0,67,0,432.0,3,5,4,12,Needs Attention,7
16882,2011-10-04 10:42:00,2011-01-26 17:43:00,3,705.12,67,250,235.04,3,3,3,9,Needs Attention,5
16883,2011-06-05 12:51:00,2010-12-03 10:33:00,2,272.48,187,184,136.24,1,4,4,9,Can't Lose Them,8
16884,2011-11-02 11:52:00,2011-11-02 10:16:00,2,429.84000000000003,38,0,214.92000000000002,3,4,4,11,Needs Attention,7
16885,2011-11-24 13:40:00,2010-12-17 17:23:00,3,450.41,15,341,150.13666666666668,4,3,4,11,Needs Attention,7
16887,2011-11-04 14:07:00,2011-11-04 14:07:00,1,192.32999999999998,35,0,192.32999999999998,3,5,5,13,Needs Attention,9
16889,2011-05-29 11:05:00,2011-01-07 10:47:00,3,1578.67,195,142,526.2233333333334,1,3,2,6,At Risk,3
16891,2011-12-08 11:15:00,2010-12-03 11:35:00,5,742.43,2,369,148.486,5,2,3,10,New / Promising,5
16892,2011-12-08 13:18:00,2011-06-09 11:35:00,5,518.19,1,182,103.638,5,2,3,10,New / Promising,6
16893,2010-12-08 12:06:00,2010-12-08 12:06:00,1,145.93,367,0,145.93,1,5,5,11,Can't Lose Them,10
16895,2011-10-06 12:15:00,2011-10-06 12:15:00,1,202.27,65,0,202.27,3,5,5,13,Needs Attention,9
16897,2011-02-13 15:02:00,2011-01-30 11:52:00,2,289.78,299,14,144.89,1,4,4,9,Can't Lose Them,8
16898,2011-11-13 15:44:00,2010-12-06 12:23:00,3,501.03,26,342,167.01,4,3,3,10,Needs Attention,6
16899,2011-12-02 12:03:00,2010-12-14 13:11:00,6,1271.06,8,352,211.84333333333333,5,1,2,8,New / Promising,4
16900,2011-11-23 10:32:00,2011-10-07 13:17:00,3,887.11,17,46,295.7033333333333,4,3,3,10,Needs Attention,5
16902,2011-08-15 14:17:00,2011-08-15 14:17:00,1,1706.88,116,0,1706.88,2,5,2,9,At Risk,3
16903,2011-11-10 15:32:00,2011-11-10 15:32:00,1,363.2,29,0,363.2,4,5,4,13,Champions,7
16904,2011-12-05 13:10:00,2010-12-07 13:29:00,16,3653.75,4,362,228.359375,5,1,1,7,New / Promising,1
16905,2011-12-04 14:01:00,2010-12-03 10:43:00,7,3037.6,5,366,433.9428571428571,5,1,1,7,New / Promising,2
16906,2011-09-19 11:49:00,2011-04-05 12:30:00,4,559.59,82,166,139.8975,2,2,3,7,Lost / Low Value,6
16907,2011-11-10 18:04:00,2010-12-09 16:52:00,5,928.76,29,336,185.752,4,2,3,9,New / Promising,5
16909,2011-09-28 16:45:00,2011-09-28 16:45:00,1,379.14,72,0,379.14,2,5,4,11,Can't Lose Them,7
16910,2011-12-05 12:51:00,2011-09-09 14:14:00,8,1508.96,4,86,188.62,5,1,2,8,New / Promising,3
16912,2011-11-11 12:18:00,2011-01-20 15:42:00,11,2555.58,29,294,232.32545454545453,4,1,1,6,New / Promising,2
16913,2011-02-22 12:56:00,2011-02-22 12:56:00,1,113.44,290,0,113.44,1,5,5,11,Can't Lose Them,10
16914,2011-11-03 15:27:00,2011-11-03 15:27:00,1,183.76,36,0,183.76,3,5,5,13,Needs Attention,9
16915,2011-11-30 16:39:00,2011-03-01 09:52:00,6,621.6800000000001,9,274,103.61333333333334,5,1,3,9,New / Promising,6
16916,2011-11-16 12:08:00,2010-12-02 13:14:00,2,562.41,24,348,281.205,4,4,3,11,Loyal,6
16917,2011-03-08 11:55:00,2011-03-08 11:55:00,1,391.52,277,0,391.52,1,5,4,10,Can't Lose Them,7
16918,2011-10-21 12:50:00,2011-01-26 17:37:00,6,1068.82,50,267,178.13666666666666,3,1,2,6,Needs Attention,4
16919,2011-07-06 13:35:00,2010-12-06 12:52:00,11,2592.25,156,212,235.6590909090909,2,1,1,4,Lost / Low Value,2
16921,2011-10-09 16:22:00,2011-10-09 16:22:00,1,154.18,61,0,154.18,3,5,5,13,Needs Attention,10
16923,2011-11-27 13:00:00,2010-12-12 11:06:00,19,7069.08,12,350,372.0568421052632,5,1,1,7,New / Promising,1
16924,2011-11-18 12:53:00,2011-09-16 12:54:00,3,829.89,21,62,276.63,4,3,3,10,Needs Attention,5
16926,2010-12-03 13:42:00,2010-12-03 13:42:00,1,230.25,371,0,230.25,1,5,5,11,Can't Lose Them,9
16927,2011-08-16 11:10:00,2010-12-13 11:57:00,3,543.05,116,245,181.01666666666665,2,3,3,8,At Risk,6
16928,2011-09-20 15:10:00,2010-12-01 15:21:00,17,2814.7,80,292,165.5705882352941,2,1,1,4,Lost / Low Value,2
16929,2011-12-06 08:37:00,2011-07-07 12:39:00,7,1295.39,4,151,185.0557142857143,5,1,2,8,New / Promising,4
16930,2011-11-13 16:13:00,2011-10-02 14:25:00,3,378.89,26,42,126.29666666666667,4,3,4,11,Needs Attention,7
16931,2011-12-04 13:15:00,2010-12-05 11:40:00,21,4554.87,5,364,216.89857142857142,5,1,1,7,New / Promising,1
16932,2011-10-17 14:12:00,2011-10-17 14:12:00,1,150.23000000000002,53,0,150.23000000000002,3,5,5,13,Needs Attention,10
16933,2011-12-08 12:54:00,2011-04-14 13:33:00,2,563.23,1,237,281.615,5,4,3,12,Loyal,6
16934,2011-10-16 12:40:00,2011-10-16 12:25:00,2,931.03,55,0,465.515,3,4,3,10,Needs Attention,5
16936,2011-11-14 11:04:00,2011-11-14 11:04:00,1,261.9,26,0,261.9,4,5,4,13,Champions,8
16938,2011-12-01 10:20:00,2011-02-04 09:34:00,4,2711.6800000000003,9,300,677.9200000000001,5,2,1,8,New / Promising,2
16940,2011-10-18 13:15:00,2011-02-23 12:27:00,3,3049.88,52,237,1016.6266666666667,3,3,1,7,Needs Attention,2
16942,2011-11-27 12:40:00,2011-04-26 11:59:00,9,1904.99,13,215,211.66555555555556,5,1,2,8,New / Promising,3
16943,2011-05-12 11:57:00,2011-01-25 14:00:00,3,816.73,212,106,272.24333333333334,1,3,3,7,At Risk,5
16945,2011-11-18 11:39:00,2010-12-16 17:49:00,19,4345.5,22,336,228.71052631578948,4,1,1,6,New / Promising,1
16947,2011-04-18 09:38:00,2011-04-18 09:38:00,1,406.48,236,0,406.48,1,5,4,10,Can't Lose Them,7
16948,2011-07-24 12:46:00,2011-01-18 10:58:00,3,435.02,139,187,145.00666666666666,2,3,4,9,At Risk,7
16949,2011-12-06 11:07:00,2011-01-27 12:11:00,6,1286.27,4,312,214.37833333333333,5,1,2,8,New / Promising,4
16950,2011-10-14 09:06:00,2010-12-07 15:20:00,3,1178.56,57,310,392.8533333333333,3,3,2,8,Needs Attention,4
16951,2011-07-28 12:05:00,2011-02-08 14:58:00,3,1277.75,135,169,425.9166666666667,2,3,2,7,At Risk,4
16952,2011-08-22 13:03:00,2011-08-22 12:58:00,2,167.61,109,0,83.805,2,4,5,11,Can't Lose Them,9
16953,2011-11-09 15:54:00,2011-11-09 15:54:00,1,20.8,30,0,20.8,4,5,5,14,Champions,10
16954,2011-12-09 09:46:00,2010-12-15 10:41:00,9,2085.08,1,358,231.67555555555555,5,1,1,7,New / Promising,2
16955,2011-06-08 10:36:00,2010-12-01 13:31:00,4,518.67,185,188,129.6675,1,2,3,6,Lost / Low Value,6
16956,2011-11-22 08:56:00,2011-11-22 08:56:00,1,308.74,18,0,308.74,4,5,4,13,Champions,8
16957,2011-04-14 13:56:00,2011-03-03 09:25:00,2,416.64,239,42,208.32,1,4,4,9,Can't Lose Them,7
16959,2011-09-13 15:03:00,2011-09-13 15:03:00,1,117.35000000000001,87,0,117.35000000000001,2,5,5,12,Can't Lose Them,10
16960,2011-11-01 11:35:00,2011-04-01 11:54:00,3,507.05,39,213,169.01666666666668,3,3,3,9,Needs Attention,6
16961,2011-08-15 13:46:00,2011-08-15 13:46:00,1,234.17,116,0,234.17,2,5,5,12,Can't Lose Them,9
16963,2011-06-05 13:48:00,2011-06-05 13:48:00,1,110.55000000000001,187,0,110.55000000000001,1,5,5,11,Can't Lose Them,10
16965,2011-04-27 12:08:00,2011-04-27 12:08:00,1,201.19,227,0,201.19,1,5,5,11,Can't Lose Them,9
16966,2011-12-01 13:40:00,2011-04-13 14:17:00,7,2154.97,8,231,307.8528571428571,5,1,1,7,New / Promising,2
16967,2011-06-03 14:24:00,2011-06-03 14:24:00,1,319.02,189,0,319.02,1,5,4,10,Can't Lose Them,8
16968,2011-12-05 15:02:00,2011-08-24 10:51:00,2,439.43,4,103,219.715,5,4,4,13,Champions,7
16969,2011-10-31 13:12:00,2011-06-01 12:10:00,3,650.41,39,152,216.8033333333333,3,3,3,9,Needs Attention,6
16971,2011-11-01 15:06:00,2011-11-01 15:06:00,1,357.21,38,0,357.21,3,5,4,12,Needs Attention,7
16976,2011-03-17 16:33:00,2011-03-17 16:33:00,1,251.51999999999998,267,0,251.51999999999998,1,5,4,10,Can't Lose Them,8
16978,2011-09-23 12:50:00,2011-09-23 12:50:00,1,344.33,78,0,344.33,2,5,4,11,Can't Lose Them,8
16979,2011-12-06 12:21:00,2011-02-15 09:20:00,6,1852.0,4,294,308.6666666666667,5,1,2,8,New / Promising,3
16980,2011-03-29 16:36:00,2011-02-21 12:58:00,2,1028.46,255,36,514.23,1,4,2,7,At Risk,4
16982,2011-10-10 12:28:00,2011-10-10 12:28:00,1,384.06,61,0,384.06,3,5,4,12,Needs Attention,7
16983,2011-11-27 12:10:00,2010-12-05 12:34:00,7,1905.87,13,356,272.26714285714286,5,1,2,8,New / Promising,3
16984,2011-09-12 13:43:00,2011-08-01 17:37:00,2,4459.52,88,41,2229.76,2,4,1,7,At Risk,1
16985,2011-11-22 13:33:00,2010-12-16 10:38:00,10,5464.12,17,341,546.412,4,1,1,6,New / Promising,1
16986,2011-11-10 11:55:00,2011-11-09 15:52:00,2,1873.2,30,0,936.6,4,4,2,10,Loyal,3
16987,2011-12-06 17:26:00,2011-05-18 15:55:00,7,1616.8,3,202,230.97142857142856,5,1,2,8,New / Promising,3
16988,2011-12-04 16:02:00,2011-12-04 16:02:00,1,126.12,5,0,126.12,5,5,5,15,Champions,10
16989,2011-12-02 16:39:00,2011-07-12 09:11:00,6,1133.25,7,143,188.875,5,1,2,8,New / Promising,4
16990,2011-05-05 08:30:00,2011-05-05 08:30:00,1,179.0,219,0,179.0,1,5,5,11,Can't Lose Them,9
16992,2011-11-29 11:50:00,2011-02-28 10:37:00,5,1614.31,11,274,322.86199999999997,5,2,2,9,New / Promising,3
16996,2011-11-09 16:43:00,2010-12-21 13:22:00,6,1456.96,30,323,242.82666666666668,4,1,2,7,New / Promising,3
16997,2011-02-24 17:28:00,2011-01-18 11:51:00,3,702.0,288,37,234.0,1,3,3,7,At Risk,5
16998,2011-07-13 09:44:00,2011-02-08 15:42:00,4,295.0,150,154,73.75,2,2,4,8,Lost / Low Value,8
16999,2011-11-16 13:53:00,2011-09-26 15:43:00,2,484.82,23,50,242.41,4,4,4,12,Champions,7
17001,2011-12-09 09:38:00,2010-12-16 09:35:00,11,3989.57,1,358,362.6881818181818,5,1,1,7,New / Promising,1
17002,2011-09-15 12:40:00,2011-02-22 11:46:00,3,1493.73,86,205,497.91,2,3,2,7,At Risk,3
17004,2011-10-24 14:25:00,2011-09-08 12:16:00,2,1312.1399999999999,46,46,656.0699999999999,3,4,2,9,Needs Attention,4
17006,2011-12-05 12:09:00,2011-09-25 12:15:00,4,781.78,5,70,195.445,5,2,3,10,New / Promising,5
17007,2011-10-20 10:47:00,2010-12-17 13:57:00,6,889.9300000000001,51,306,148.3216666666667,3,1,3,7,Needs Attention,5
17010,2011-11-21 14:49:00,2011-11-21 14:49:00,1,195.36,18,0,195.36,4,5,5,14,Champions,9
17011,2011-11-09 13:30:00,2011-11-09 13:30:00,1,270.9,30,0,270.9,4,5,4,13,Champions,8
17014,2011-12-01 14:09:00,2011-10-04 11:36:00,3,583.4300000000001,8,58,194.4766666666667,5,3,3,11,Needs Attention,6
17015,2011-11-11 10:45:00,2011-06-07 13:19:00,3,1838.6100000000001,29,156,612.87,4,3,2,9,Needs Attention,3
17017,2011-12-07 09:32:00,2010-12-02 10:17:00,20,8694.26,3,369,434.713,5,1,1,7,New / Promising,1
17018,2011-10-30 11:42:00,2011-01-18 08:46:00,2,920.1,41,285,460.05,3,4,3,10,Needs Attention,5
17019,2011-11-28 13:06:00,2010-12-06 12:55:00,4,1258.08,11,357,314.52,5,2,2,9,New / Promising,4
17022,2011-11-08 17:09:00,2011-11-08 17:09:00,1,71.0,31,0,71.0,4,5,5,14,Champions,10
17024,2011-10-25 13:47:00,2011-07-05 09:31:00,3,95.85,45,112,31.95,3,3,5,11,Needs Attention,10
17025,2011-10-10 09:06:00,2010-12-01 15:45:00,3,357.77,61,312,119.25666666666666,3,3,4,10,Needs Attention,7
17026,2011-06-07 14:28:00,2010-12-05 12:47:00,2,154.82999999999998,185,184,77.41499999999999,1,4,5,10,Can't Lose Them,10
17027,2011-09-22 12:24:00,2011-01-26 14:19:00,6,877.5600000000001,79,238,146.26000000000002,2,1,3,6,Lost / Low Value,5
17029,2011-08-21 11:06:00,2011-04-17 10:57:00,2,716.0,111,126,358.0,2,4,3,9,At Risk,5
17030,2011-10-07 08:49:00,2011-10-07 08:49:00,1,146.87,64,0,146.87,3,5,5,13,Needs Attention,10
17031,2011-11-28 10:23:00,2011-07-08 09:38:00,2,380.35,12,143,190.175,5,4,4,13,Champions,7
17033,2011-09-14 14:34:00,2010-12-15 13:21:00,3,1030.14,86,273,343.38000000000005,2,3,2,7,At Risk,4
17034,2011-11-23 15:14:00,2011-02-25 10:10:00,3,745.52,16,271,248.50666666666666,4,3,3,10,Needs Attention,5
17035,2011-04-08 11:23:00,2011-02-01 12:27:00,2,433.53000000000003,246,65,216.76500000000001,1,4,4,9,Can't Lose Them,7
17037,2011-09-13 12:49:00,2011-09-13 12:49:00,1,1267.32,88,0,1267.32,2,5,2,9,At Risk,4
17038,2011-11-09 13:50:00,2011-11-09 13:50:00,1,112.4,30,0,112.4,4,5,5,14,Champions,10
17040,2011-07-25 10:19:00,2011-07-25 10:19:00,1,449.73,138,0,449.73,2,5,4,11,Can't Lose Them,7
17041,2011-11-13 11:21:00,2010-12-14 11:43:00,3,1071.49,27,333,357.16333333333336,4,3,2,9,Needs Attention,4
17042,2011-12-07 12:26:00,2011-04-06 14:53:00,5,1036.58,3,244,207.31599999999997,5,2,2,9,New / Promising,4
17043,2011-11-07 15:33:00,2011-03-18 14:53:00,4,1735.18,32,234,433.795,4,2,2,8,New / Promising,3
17044,2011-11-14 14:28:00,2011-11-14 14:28:00,1,948.48,25,0,948.48,4,5,2,11,Loyal,4
17045,2011-08-18 17:09:00,2011-04-06 12:08:00,3,339.44,113,134,113.14666666666666,2,3,4,9,At Risk,8
17046,2011-07-05 14:24:00,2011-07-05 14:24:00,1,642.02,157,0,642.02,2,5,3,10,At Risk,6
17047,2011-09-15 13:27:00,2011-05-18 16:50:00,3,1100.9,85,119,366.9666666666667,2,3,2,7,At Risk,4
17048,2011-08-14 11:49:00,2011-01-12 16:51:00,3,925.35,118,213,308.45,2,3,3,8,At Risk,5
17049,2011-12-07 10:48:00,2011-03-09 08:33:00,9,5655.03,3,273,628.3366666666666,5,1,1,7,New / Promising,1
17050,2011-09-04 13:48:00,2011-02-13 12:41:00,6,3185.64,96,203,530.9399999999999,2,1,1,4,Lost / Low Value,2
17051,2011-05-29 14:13:00,2011-05-29 14:13:00,1,240.89000000000001,194,0,240.89000000000001,1,5,5,11,Can't Lose Them,9
17052,2011-11-11 14:50:00,2011-11-11 14:50:00,1,399.09,28,0,399.09,4,5,4,13,Champions,7
17053,2011-08-01 10:23:00,2011-08-01 10:23:00,1,498.48,131,0,498.48,2,5,3,10,At Risk,6
17054,2011-11-11 12:56:00,2011-04-08 13:14:00,5,1356.33,28,216,271.26599999999996,4,2,2,8,New / Promising,3
17058,2011-09-19 10:13:00,2011-04-14 09:18:00,3,1179.89,82,158,393.2966666666667,2,3,2,7,At Risk,4
17059,2011-11-10 12:27:00,2010-12-05 12:35:00,5,3080.39,30,339,616.078,4,2,1,7,New / Promising,2
17060,2011-03-18 13:27:00,2011-03-18 13:27:00,1,234.24,266,0,234.24,1,5,5,11,Can't Lose Them,9
17061,2011-09-27 11:24:00,2011-04-21 13:29:00,11,5232.2300000000005,74,158,475.65727272727275,2,1,1,4,Lost / Low Value,1
17062,2011-01-30 11:01:00,2010-12-05 11:59:00,4,533.33,314,55,133.3325,1,2,3,6,Lost / Low Value,6
17063,2011-11-18 16:19:00,2011-02-23 13:44:00,7,1461.14,21,268,208.73428571428573,4,1,2,7,New / Promising,3
17064,2011-10-12 10:18:00,2011-01-16 16:10:00,3,855.45,59,268,285.15000000000003,3,3,3,9,Needs Attention,5
17068,2011-11-27 13:14:00,2010-12-06 13:58:00,21,4552.14,12,355,216.76857142857145,5,1,1,7,New / Promising,1
17069,2011-11-11 17:13:00,2010-12-01 16:49:00,9,2709.7000000000003,28,345,301.0777777777778,4,1,1,6,New / Promising,2
17070,2011-08-17 17:01:00,2011-08-17 17:01:00,1,304.24,114,0,304.24,2,5,4,11,Can't Lose Them,8
17071,2011-11-11 16:31:00,2011-02-03 08:18:00,9,2429.03,28,281,269.89222222222224,4,1,1,6,New / Promising,2
17073,2011-11-22 11:47:00,2011-08-22 14:37:00,4,1446.09,18,91,361.5225,4,2,2,8,New / Promising,3
17075,2011-11-22 11:58:00,2011-01-26 13:20:00,4,834.12,18,299,208.53,4,2,3,9,New / Promising,5
17076,2011-11-03 17:53:00,2010-12-10 10:08:00,3,841.0799999999999,36,328,280.35999999999996,3,3,3,9,Needs Attention,5
17078,2011-11-03 19:17:00,2011-11-03 18:49:00,2,378.2,36,0,189.1,3,4,4,11,Needs Attention,7
17079,2011-09-22 15:34:00,2011-09-22 15:34:00,1,118.80000000000001,78,0,118.80000000000001,2,5,5,12,Can't Lose Them,10
17080,2011-11-17 12:59:00,2011-03-15 12:05:00,2,287.62,22,247,143.81,4,4,4,12,Champions,8
17081,2011-11-14 12:56:00,2011-10-24 13:08:00,2,288.91,25,20,144.455,4,4,4,12,Champions,8
17082,2011-11-06 15:17:00,2011-01-25 14:36:00,2,2003.85,33,285,1001.925,3,4,2,9,Needs Attention,3
17083,2011-08-22 15:43:00,2011-02-09 11:38:00,3,1405.78,109,194,468.5933333333333,2,3,2,7,At Risk,3
17084,2011-11-04 14:54:00,2011-11-04 14:49:00,2,2747.9900000000002,35,0,1373.9950000000001,3,4,1,8,Needs Attention,2
17085,2011-08-08 14:15:00,2010-12-12 12:24:00,5,1562.4,123,239,312.48,2,2,2,6,Lost / Low Value,3
17086,2011-12-02 13:54:00,2011-10-07 11:22:00,6,2050.08,7,56,341.68,5,1,2,8,New / Promising,3
17088,2011-11-11 14:23:00,2011-03-31 09:48:00,4,1991.01,28,225,497.7525,4,2,2,8,New / Promising,3
17090,2011-12-05 13:44:00,2010-12-20 13:52:00,7,1974.65,4,349,282.09285714285716,5,1,2,8,New / Promising,3
17091,2011-12-07 10:43:00,2010-12-07 09:55:00,9,3827.76,3,365,425.3066666666667,5,1,1,7,New / Promising,1
17092,2011-10-20 19:51:00,2011-03-07 14:51:00,4,1774.03,50,227,443.5075,3,2,2,7,Needs Attention,3
17094,2011-01-21 13:09:00,2011-01-21 13:09:00,1,302.0,322,0,302.0,1,5,4,10,Can't Lose Them,8
17095,2011-11-17 12:21:00,2011-01-09 11:05:00,3,1324.16,23,312,441.3866666666667,4,3,2,9,Needs Attention,4
17096,2011-11-24 15:01:00,2011-03-23 12:05:00,4,1022.13,15,246,255.5325,4,2,2,8,New / Promising,4
17097,2011-12-07 17:05:00,2010-12-09 14:55:00,8,954.42,2,363,119.3025,5,1,2,8,New / Promising,4
17100,2011-11-21 16:36:00,2011-11-21 16:36:00,2,971.74,18,0,485.87,4,4,2,10,Loyal,4
17101,2011-11-29 13:57:00,2011-06-14 14:49:00,4,1621.73,10,167,405.4325,5,2,2,9,New / Promising,3
17102,2011-03-23 10:08:00,2011-03-23 10:08:00,1,25.5,262,0,25.5,1,5,5,11,Can't Lose Them,10
17105,2011-07-03 15:53:00,2011-02-06 14:46:00,2,665.78,159,147,332.89,2,4,3,9,At Risk,6
17107,2011-11-06 14:14:00,2011-03-06 15:17:00,6,10797.48,33,244,1799.58,3,1,1,5,Needs Attention,1
17109,2011-11-10 16:59:00,2011-04-21 15:46:00,6,881.29,29,203,146.88166666666666,4,1,3,8,New / Promising,5
17110,2011-06-27 12:58:00,2011-06-27 12:58:00,1,163.29999999999998,165,0,163.29999999999998,2,5,5,12,Can't Lose Them,9
17111,2011-10-23 15:59:00,2011-10-23 15:59:00,1,231.61,47,0,231.61,3,5,5,13,Needs Attention,9
17114,2011-12-04 12:17:00,2011-01-09 11:39:00,8,801.12,6,329,100.14,5,1,3,9,New / Promising,5
17115,2011-12-01 14:30:00,2011-04-20 14:46:00,3,837.5,8,224,279.1666666666667,5,3,3,11,Needs Attention,5
17117,2011-02-24 13:54:00,2011-02-24 13:54:00,1,116.19999999999999,288,0,116.19999999999999,1,5,5,11,Can't Lose Them,10
17118,2011-01-26 12:19:00,2011-01-26 12:19:00,1,157.02,318,0,157.02,1,5,5,11,Can't Lose Them,9
17119,2011-12-06 14:40:00,2011-10-11 11:03:00,2,606.91,3,56,303.455,5,4,3,12,Loyal,6
17120,2011-04-20 15:21:00,2011-04-20 15:21:00,1,307.46,233,0,307.46,1,5,4,10,Can't Lose Them,8
17122,2011-08-12 14:33:00,2011-08-12 14:33:00,1,138.32,119,0,138.32,2,5,5,12,Can't Lose Them,10
17123,2011-07-01 10:47:00,2011-07-01 10:47:00,1,345.29999999999995,162,0,345.29999999999995,2,5,4,11,Can't Lose Them,8
17124,2011-06-07 14:02:00,2011-06-07 14:02:00,1,294.24,185,0,294.24,1,5,4,10,Can't Lose Them,8
17125,2011-10-20 14:41:00,2011-10-20 14:41:00,1,230.5,50,0,230.5,3,5,5,13,Needs Attention,9
17126,2011-07-10 13:52:00,2010-12-12 11:26:00,5,989.45,152,210,197.89000000000001,2,2,2,6,Lost / Low Value,4
17128,2011-01-09 12:02:00,2011-01-09 12:02:00,1,157.09,335,0,157.09,1,5,5,11,Can't Lose Them,9
17131,2011-12-04 12:52:00,2011-09-25 12:42:00,5,2463.17,5,70,492.634,5,2,1,8,New / Promising,2
17133,2011-11-24 12:27:00,2011-03-18 13:47:00,7,4892.240000000001,16,250,698.8914285714287,4,1,1,6,New / Promising,1
17134,2011-08-25 09:53:00,2011-03-20 11:56:00,2,413.2,107,157,206.6,2,4,4,10,Can't Lose Them,7
17135,2011-11-23 16:48:00,2010-12-03 09:31:00,7,1139.73,16,355,162.81857142857143,4,1,2,7,New / Promising,4
17138,2011-03-09 11:54:00,2011-03-09 11:54:00,1,380.5,276,0,380.5,1,5,4,10,Can't Lose Them,7
17139,2011-11-24 10:12:00,2011-02-24 09:32:00,12,10650.77,16,273,887.5641666666667,4,1,1,6,New / Promising,1
17140,2011-04-06 13:33:00,2011-04-06 13:33:00,1,454.12,247,0,454.12,1,5,4,10,Can't Lose Them,7
17142,2011-04-14 18:22:00,2011-04-14 18:22:00,1,579.0,239,0,579.0,1,5,3,9,At Risk,6
17144,2011-12-08 17:57:00,2011-09-16 12:50:00,2,984.57,1,83,492.285,5,4,2,11,Loyal,4
17146,2011-08-26 12:44:00,2010-12-16 12:20:00,3,749.78,106,253,249.92666666666665,2,3,3,8,At Risk,5
17147,2011-11-17 12:32:00,2011-02-01 09:36:00,4,1714.59,23,289,428.6475,4,2,2,8,New / Promising,3
17148,2011-10-19 09:59:00,2011-10-19 09:59:00,1,124.88,52,0,124.88,3,5,5,13,Needs Attention,10
17152,2011-05-29 12:19:00,2011-03-21 16:20:00,3,1689.5,195,68,563.1666666666666,1,3,2,6,At Risk,3
17153,2011-11-15 13:42:00,2011-11-15 13:42:00,1,213.78,24,0,213.78,4,5,5,14,Champions,9
